Num episodes,Cumulative rewards
5580,"[-117.87269046554886, -257.6870221626968, -106.2491512741127, -292.2689881645034, -125.09331022063279, -129.55485127275347, -152.78030154940947, -120.67361948896252, -119.79420740602708, -118.18369832947616]"
5590,"[-224.98470553529677, -137.86008737715258, -206.4659501356521, -128.67494011149833, -109.30074291811707, -230.1671426644378, -106.10124480699045, -166.1284158554056, -101.4017178274255, -130.68404782576008]"
5600,"[-113.786282967765, -108.7008725492012, -117.07277721362146, -138.0592589464571, -155.91542580355454, -122.25963590383333, -100.41859119919184, -53.93766089727352, -81.69501837926862, -166.28194217729748]"
5610,"[-329.0047568097152, -124.32961300802214, -196.1020434377475, -98.45354290885828, -136.8754507645552, -191.48540197129324, -101.09403908897261, -131.60778270993603, -167.10610102851854, -124.73687290142924]"
5620,"[-126.2778316677732, -357.8210464951803, -79.280083662284, -495.28348616638067, -352.00604633547675, -101.80164822102674, -119.93678337694766, -138.04096425227573, -543.3328642452516, -343.76487495016545]"
5630,"[-192.74726680945287, -140.62306943321101, -399.4678053258484, -100.60329608733085, -392.0265172057782, -195.23661164827593, -88.80591275823724, -281.14916850889034, -375.77756136843817, -172.2232114210426]"
5640,"[-150.28813456582566, -265.6616090062579, -168.8506000272991, -9.105417686350037, -112.56453315249237, -346.14693556284124, -163.84514451335272, -257.21698141860713, -100.5771422718413, -157.63773860565237]"
5650,"[-119.23839288438306, -92.40155063827865, -190.6230684973198, -148.71880534202123, -144.07035591667903, -169.92870659156432, -129.05884781994672, -112.84500411385531, -234.8403412474891, -287.20096061148854]"
5660,"[-306.0505962161932, -143.05088522802143, -126.41237222434106, -101.76318596460887, -92.9224665646415, -135.95731794068305, 22.772248607808024, 1.749450147847, -157.22937885380753, -289.533123538729]"
5670,"[-31.92464263280381, -136.98533543779075, -107.6483569162578, -100.16032868828009, -205.9122004391798, -11.882996225569201, -41.088843852176886, -138.99767018018278, -140.77376974485554, -92.17229208417739]"
5680,"[-325.37165599789057, -142.69257780635135, -131.8787638279181, -168.62781326449175, -135.99513888929314, -129.5356141099213, -99.88256936793982, -103.6977922023737, -86.33529455277738, -198.6531930618524]"
5690,"[-142.38642559158595, -132.01584062395187, -151.42885254816582, -149.98685605995823, -277.0202614752946, -88.19967041253977, -107.3820950053211, -150.4058993063763, -125.78011855133289, -124.38835235408777]"
5700,"[-95.11616898395951, -215.52886643774633, -137.35863076356372, -112.34227354119193, -129.379230488332, -320.8418202223422, -247.84595806353605, -99.922326874953, -357.4444367383436, -330.27303667492504]"
5710,"[-79.7535129386491, -151.2822609437427, -137.24166751430081, -97.57653684040152, -174.62821236798527, -66.84097507980853, -122.7749175460336, -136.57618047793386, -150.98868079387717, -207.79941803055243]"
5720,"[-161.68620233654548, -237.17951912344725, -144.0435133638358, -156.99439026268533, -164.3715316047143, -0.938557095805777, -112.50162673012755, -230.39983666785986, -116.38226369897185, -145.89970623573848]"
5730,"[-319.23634273637526, -104.73786487328614, -178.95442099403488, -45.9266330596475, 25.68269459085802, -132.4840080857599, -132.30155275204285, -254.84768637930927, -138.83220125232694, -189.6303186770338]"
5740,"[-150.71417759784677, -173.37977436552057, -28.34455235878339, -138.62775439206607, -115.98935884990675, -177.63160093224124, -254.2323356261144, -149.20488034730698, -96.3809791701043, -135.58354733612973]"
5750,"[-211.13162942642447, -234.04147612718646, -32.73704224287448, -164.11031749467455, -15.523348471952843, -144.50944697185867, 16.842925306064515, -219.05327274344734, -484.22125528011753, -132.1181210949219]"
5760,"[-125.44642715022272, -127.14771106987999, -92.03207682972223, -145.5158206039408, -143.03087505590128, -160.60621115862295, -127.4798030197469, -117.94953274227532, -121.83387319087603, -103.06474049237175]"
5770,"[-132.58184019056625, -362.98812858152723, 1.9107546336050945, -149.9101307736372, -142.4435781039142, -129.92638920753117, -141.2700264176028, -35.37646722151302, -194.305691704739, -142.79374058886336]"
5780,"[-202.28325332986867, -87.22725365379635, -128.23951740977554, -120.31816412809931, -85.37070810430785, -262.62490765295274, -135.1700461106397, -235.4941554983865, -127.36088858294482, -113.60921041961788]"
5790,"[-140.76372681779148, -174.73673467129518, -108.11249202230596, -149.10798902102084, -140.22848334860407, -145.3221685412908, -83.55581190970106, -179.63469620706806, -129.808908736776, -91.77970152044854]"
5800,"[-249.58196556275402, -138.98200822532175, -125.62385809730961, -153.38944906713104, 13.976928213115244, -153.78872750983754, -119.15868228266787, -119.35362309465435, -158.58962027152396, -99.53095530601588]"
5810,"[-227.26798799107576, -109.55009896469781, -13.042417755994308, -140.26751386283914, -157.32255751106305, -164.2251292981727, -337.40432184592623, -146.0979165126486, -203.7296739671629, -39.500559581665755]"
5820,"[-83.77450203137388, -110.77918683891083, -154.92477173924033, -205.4521576656901, -111.2531075823834, -85.77521005212397, -21.197466126087434, -122.33177201872812, -116.81357134384585, -161.5916738788479]"
5830,"[-129.58104017237187, -66.81212731059964, -101.75967804683356, -132.95407918223768, -174.91711688729066, -153.82161786712027, -96.24300633589365, -162.119651213233, -94.31459979344714, -156.892377249403]"
5840,"[-145.6303343051539, -112.81559470178321, -217.65730630953948, -25.969507344567624, -140.58969972008336, -108.85419989688288, -156.13840201512593, -307.2807977389002, -111.05230203630462, -159.76270147641912]"
5850,"[-131.0837123785088, -160.266365412416, -142.0253341031003, -134.19551344861569, -325.3532198027833, -122.57702609958869, -166.67815677216583, -375.5829265532347, -506.0651981122438, -140.6878686534695]"
5860,"[-107.92750317996963, -128.080911090119, -123.92152418920467, -121.0257649062147, -35.95002138561868, 10.515568987922236, -138.52181939937196, -19.707339651115603, -123.23714996546562, -170.96902148789542]"
5870,"[-120.97956980044081, -164.2596664808798, -96.4150769829667, -196.04864676188396, -167.65739657647708, -147.92125290458364, -116.22904056165302, -40.95108042312182, -267.4580085122625, -102.94612202847165]"
5880,"[-129.7572388457219, -145.30023242612899, -124.9821192087847, -119.82104940814799, -210.91184195953878, -112.26659031809407, -168.29008368902882, -112.23867423552863, -92.22333168869594, -18.958039190779388]"
5890,"[-163.8802880232234, -154.79306400753723, -265.26519350336855, -321.34563518055546, -210.19631437859903, -120.94764516596454, -103.15706404370698, -146.80975084713216, -329.83130768144696, -392.37815734370986]"
5900,"[-147.88775435394592, -190.07705752713866, -140.33440065797862, -144.47728928459603, -76.60361086807475, -90.8789099051034, -172.95183426540325, -139.42948965482952, -134.056640165935, -141.79306954796408]"
5910,"[-115.60519851885512, -96.488875407578, -326.2088585726417, -146.27439258426645, -126.83966177703321, -100.96168061249196, -468.451162470988, -148.9745519470315, -110.55112671043634, 30.379443841623527]"
5920,"[-16.21905045072561, -184.72134965834778, -158.45749939518396, -234.12314646663214, -172.88403805589763, -121.4442247328416, -208.56273797470132, -111.70043714010814, -91.14491393628859, -159.88237657323435]"
5930,"[-107.60124363271278, -125.57704214081318, -152.56746418998142, -120.52580062953533, -123.53474389561373, -135.83375345193735, -132.49237537440058, -128.98756648969305, -162.46810119248235, -5.04718637996541]"
5940,"[-154.7181240199191, -150.7273923846275, -136.42961499383534, -115.79549870033213, -107.1540720853724, -169.029276463885, -194.15898745321778, -121.87580800557132, -178.70056701888922, -200.22825590837505]"
5950,"[-168.59241691708206, 37.65168344050379, -262.98642820625696, -147.77263561371817, -141.2638757607337, 9.129225202320242, -193.13784298882808, -282.12101149666285, 29.072172304844926, 23.13600075805121]"
5960,"[-188.31560638626758, -274.9898015758847, -149.909631761243, -135.02523759344518, -143.262896134862, -125.9562141565967, -59.80762545682675, -115.04704792824975, -139.44629263650654, -131.55068746983562]"
5970,"[-443.4939203684453, -100.24374114683837, -201.49022807010044, -136.31094729250887, -116.45565550748242, -131.1032436611988, 13.04190029060517, -157.54795041010988, -107.07580317697914, -151.90166768226982]"
5980,"[-91.37531861962165, -231.81830116856503, -164.19036815821818, -169.02837242116544, -331.9480384643532, -149.05079004771474, -145.7654456750152, -269.8727767207846, -166.00631612004906, -296.64711562373884]"
5990,"[-126.50362984561718, -106.21264215822542, -178.79871271038436, -67.68693064980664, -133.23073423799775, -116.56296240938516, -122.79565288144241, -94.03631428015564, -152.80994470785689, -122.50676547675852]"
6000,"[-158.21550223656237, -140.67839488947283, -59.267060804662016, -195.8885520666593, -292.187806587249, -304.1872455915026, -116.63775929001389, -2.5236211916935076, -30.683029361260452, -266.58154105339327]"
6010,"[-250.23411737819043, -299.21626635737744, -133.98447272575606, -285.9390483475106, -192.70778182494945, -100.66047965696012, -308.89135302095883, -155.83510934610848, -207.05269564195956, -231.58597708435002]"
6020,"[-120.36551804524845, -162.42547085748004, -217.17088912680686, -259.4468003077555, -327.29719169448447, -163.90823122347908, -59.012453296954476, -130.48536910040934, -169.0112836426406, -114.77225925135853]"
6030,"[-164.09278549016472, -122.33633085761011, -217.790533847613, -83.54103250462623, -53.85214338962126, -112.94154645598725, -115.97517169407652, -143.35962084972044, -140.11161649141027, -160.9038927236388]"
6040,"[-97.36080019155659, -109.44377291336846, -99.7051037448251, -135.19186062810428, -124.89350972750356, -145.95794577679249, -145.18718953957878, -9.880956828592133, -153.6369108540654, -162.79678895073556]"
6050,"[-139.00738132512862, -345.3365171816933, -146.80369089170188, -123.14690442431865, -116.85346544190497, -132.63379125853382, -207.59101687388676, -136.29939919458826, -348.41485370427705, -83.14410237533573]"
6060,"[-147.62193659695475, -44.21784523663291, -109.1112218399548, -121.028135252929, -155.789725978521, -153.8356543205619, -42.12761546911521, -150.83620378948453, -95.94669027259323, -350.3860712271115]"
6070,"[-144.3246638172751, 2.8327507526490194, -141.11766905778657, -85.39005603713207, -198.71850180581396, -151.24303362552405, -105.69255686528842, -137.62587998943138, -138.4553785367896, -98.22756885982349]"
6080,"[-149.2901764125398, -157.00112422104107, -168.64863423186225, -126.6125108820231, -104.28465653071612, -290.34476520567193, -94.07073841256172, -188.53326237254572, -137.84839148985583, -117.41166161805353]"
6090,"[-5.018681851098677, -265.558066716363, -289.61469111331905, -133.83270785100936, -141.71931551988845, -17.49295748880055, -93.315735875243, -142.19870018611175, -152.91915267617773, -14.692865084758608]"
6100,"[-123.02146025731972, -177.68380340265543, -161.08154665019381, 8.109101719695687, -307.82861633023106, -303.1315308628605, -161.62953439266505, -109.07667871769087, -99.37449136431692, 0.2557782908453845]"
6110,"[-179.3127559834563, -300.211253014901, -88.76073166098233, -73.7583743534371, -105.465835589918, -261.61606121179716, -117.817300470933, -118.7106367212443, -446.2659174166322, -202.99060517916132]"
6120,"[-249.08529808002814, -211.79420969124595, -127.35671159885493, -157.9652804281988, -248.85838318138087, -169.3450067933926, -324.4599008289685, -189.78619783360432, -135.78979817475644, -138.09685237760988]"
6130,"[-59.28489057861415, -143.34106528988428, -125.3265681774129, -86.61568247472178, -80.86770179616781, -126.28856859961128, -129.20381151524077, -107.44520581043753, -275.1419500636067, -182.35905498764214]"
6140,"[-248.58263856385332, -245.04779973447978, -276.3193084723522, -160.4537675584722, -172.4276894826021, -407.5183887703337, -106.66091687217964, -150.15701627466973, -129.642544653832, -344.9805255969421]"
6150,"[-85.66898615843019, -146.79944333284726, -309.7065973115436, -155.7903726346336, -275.6429409049282, -528.634074785114, -106.02688992281878, -144.6200501118802, -234.96805595610152, -157.9628032648815]"
6160,"[-97.73340550770679, -332.6287900722103, -119.6692812069312, -157.51454622838432, -32.07689958439671, -112.46646078144602, -427.296800055864, -140.29060150522838, -334.887082100895, -429.2296286828246]"
6170,"[-249.05658638704978, -140.88636382891377, -254.5284947271774, -125.3204844930624, -109.24383099600128, -113.67947478621048, -106.31166663352272, -286.92157360952024, -120.68550945982969, -154.62061094655334]"
6180,"[-162.15928497555325, -118.90755077496308, -145.55843505832001, -166.6903820126103, -38.790157806783284, -103.4249451086072, -126.39267826075469, -149.20141647976823, -278.1287549735936, -148.47531777255628]"
6190,"[-103.08745122018952, -66.58990409280959, -259.112289033763, -126.97336892667522, 2.213388874170519, -114.1793143872413, -115.63138346919717, -87.04750714877113, -125.08488935192854, -97.9245468132276]"
6200,"[-121.62905134795082, -204.47769674849155, -273.50489964388396, -135.0900249870969, -135.34814567520715, -106.59866543672615, -157.56148287604765, -214.06976953585726, -81.9826273940368, -181.75429606119826]"
6210,"[-107.56375725877376, -104.58102054653, -174.35189162118292, -235.1296027782264, -144.95295747003155, -140.1856243711378, -160.34437628849878, -105.11860418709595, -115.9431416597514, -141.35726863179127]"
6220,"[-121.07172327944531, -62.338194512761454, -194.94267025876383, -27.916139108611745, -250.21096642048207, -185.06669761944465, -41.62158862979641, -158.02119684418557, -237.60124922447392, -114.01349346911347]"
6230,"[-132.70672561959736, -127.3672367866329, -48.781395436258556, -112.92341911741138, -141.55092657428287, -101.58660951909165, -216.00192850871366, -123.70525929759773, -138.95021982023636, -366.3005670624517]"
6240,"[-6.26360290696924, -101.30406197821227, -144.1598374046558, -126.19994372021509, -157.70890298420392, -127.89213690111197, -114.2803239395233, -218.9394579925862, -129.57252566928514, -15.303105609626158]"
